Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,Sub_metering_remainder
2008-10-07,1726.568,187.234,238.853,5.166,1016.000,419.000,9476.000,65.820,11.600,4.600,2.200,0.000,17865.133
2008-10-08,1860.576,152.410,240.049,5.431,1044.000,5126.000,11650.000,65.820,11.600,4.600,2.200,0.000,13189.600
2008-10-09,1983.682,181.900,239.275,5.812,1032.000,3064.000,11652.000,65.820,11.600,4.600,2.200,0.000,17313.367
2008-10-10,1518.338,148.044,239.635,4.437,0.000,389.000,12046.000,65.820,11.600,4.600,2.200,0.000,12870.633
2008-10-11,1669.386,154.848,239.183,4.906,2144.000,2335.000,11373.000,65.820,11.600,4.600,2.200,0.000,11971.100
2008-10-12,1907.940,161.806,240.152,5.615,2561.000,5822.000,7171.000,65.820,11.600,4.600,2.200,0.000,16245.000
2008-10-13,1461.976,147.894,240.809,4.254,1037.000,535.000,9483.000,65.820,11.600,4.600,2.200,0.000,13311.267
2008-10-14,1609.056,164.286,239.216,4.730,1177.000,442.000,9939.000,65.820,11.600,4.600,2.200,0.000,15259.600
2008-10-15,2156.896,168.462,239.507,6.328,1998.000,7042.000,9984.000,65.820,11.600,4.600,2.200,0.000,16924.267
2008-10-16,1583.680,136.840,239.263,4.661,951.000,429.000,8438.000,65.820,11.600,4.600,2.200,0.000,16576.667
2008-10-17,1866.886,153.522,240.048,5.476,2036.000,3187.000,9639.000,65.820,11.600,4.600,2.200,0.000,16252.767
2008-10-18,2239.190,162.628,239.835,6.547,799.000,1655.000,12146.000,65.820,11.600,4.600,2.200,0.000,22719.833
2008-10-19,1971.934,181.596,240.043,5.805,698.000,8010.000,4600.000,65.820,11.600,4.600,2.200,0.000,19557.567
2008-10-20,1667.554,137.812,240.432,4.860,844.000,2648.000,10475.000,65.820,11.600,4.600,2.200,0.000,13825.567
2008-10-21,2063.716,152.344,239.731,6.081,857.000,2663.000,11331.000,65.820,11.600,4.600,2.200,0.000,19544.267
2008-10-22,1646.010,149.344,240.816,4.837,662.000,2542.000,8487.000,65.820,11.600,4.600,2.200,0.000,15742.500
2008-10-23,1830.494,161.208,240.399,5.375,815.000,1435.000,10587.000,65.820,11.600,4.600,2.200,0.000,17671.233
2008-10-24,2133.226,168.014,240.414,6.267,7893.000,2277.000,10284.000,65.820,11.600,4.600,2.200,0.000,15099.767
2008-10-25,1523.156,111.238,240.960,4.555,737.000,394.000,13433.000,65.820,11.600,4.600,2.200,0.000,10821.933
2008-10-26,523.492,115.530,242.123,1.499,0.000,360.000,2013.000,65.820,11.600,4.600,2.200,0.000,6351.867
2008-10-27,523.892,128.978,242.228,1.509,0.000,402.000,1967.000,65.820,11.600,4.600,2.200,0.000,6362.533
2008-10-28,1327.290,145.076,241.327,3.853,2263.000,362.000,5090.000,65.820,11.600,4.600,2.200,0.000,14406.500
2008-10-29,1612.576,133.282,241.790,4.604,1037.000,345.000,4015.000,65.820,11.600,4.600,2.200,0.000,21479.267
2008-10-30,1098.600,123.028,242.083,3.273,0.000,345.000,2619.000,65.820,11.600,4.600,2.200,0.000,15346.000
2008-10-31,1285.832,104.348,241.330,3.766,0.000,312.000,10483.000,65.820,11.600,4.600,2.200,0.000,10635.533
2008-11-01,830.498,113.672,241.810,2.626,0.000,344.000,1939.000,55.780,14.200,4.200,0.200,0.400,11558.633
2008-11-02,910.614,120.472,242.156,2.864,0.000,346.000,2824.000,55.780,14.200,4.200,0.200,0.400,12006.900
2008-11-03,847.600,115.248,241.765,2.665,963.000,347.000,1892.000,55.780,14.200,4.200,0.200,0.400,10924.667
2008-11-04,1562.316,121.476,240.802,4.652,0.000,6214.000,4106.000,55.780,14.200,4.200,0.200,0.400,15718.600
2008-11-05,3134.930,257.820,239.481,9.239,7597.000,10409.000,8362.000,55.780,14.200,4.200,0.200,0.400,25880.833
2008-11-06,1588.438,181.468,240.390,4.727,1033.000,430.000,6734.000,55.780,14.200,4.200,0.200,0.400,18276.967
2008-11-07,1619.184,109.988,239.752,4.755,1032.000,389.000,10421.000,55.780,14.200,4.200,0.200,0.400,15144.400
2008-11-08,1733.138,133.168,239.308,5.105,1114.000,3271.000,6069.000,55.780,14.200,4.200,0.200,0.400,18431.633
2008-11-09,2578.538,210.946,238.454,7.621,6301.000,661.000,14348.000,55.780,14.200,4.200,0.200,0.400,21665.633
2008-11-10,2091.880,155.490,239.652,6.178,1023.000,355.000,10285.000,55.780,14.200,4.200,0.200,0.400,23201.667
2008-11-11,2455.950,128.080,239.879,7.183,2475.000,2288.000,14651.000,55.780,14.200,4.200,0.200,0.400,21518.500
2008-11-12,2186.494,158.816,240.387,6.349,1066.000,2712.000,9430.000,55.780,14.200,4.200,0.200,0.400,23233.567
2008-11-13,1238.460,125.424,241.598,3.627,0.000,338.000,6315.000,55.780,14.200,4.200,0.200,0.400,13988.000
2008-11-14,1621.738,127.894,241.022,4.756,2092.000,325.000,9929.000,55.780,14.200,4.200,0.200,0.400,14682.967
2008-11-15,3031.628,165.160,238.634,8.963,3952.000,3799.000,15635.000,55.780,14.200,4.200,0.200,0.400,27141.133
2008-11-16,2365.432,163.130,240.494,6.919,4791.000,1829.000,8945.000,55.780,14.200,4.200,0.200,0.400,23858.867
2008-11-17,1523.636,118.874,241.135,4.412,0.000,378.000,10590.000,55.780,14.200,4.200,0.200,0.400,14425.933
2008-11-18,1749.050,139.282,239.902,5.142,1079.000,369.000,11204.000,55.780,14.200,4.200,0.200,0.400,16498.833
2008-11-19,1840.238,166.452,240.540,5.413,1737.000,3026.000,8704.000,55.780,14.200,4.200,0.200,0.400,17203.633
2008-11-20,1692.336,121.192,239.818,4.984,1034.000,347.000,7732.000,55.780,14.200,4.200,0.200,0.400,19092.600
2008-11-21,1673.930,127.554,239.928,4.947,1039.000,348.000,10396.000,55.780,14.200,4.200,0.200,0.400,16115.833
2008-11-22,1711.368,124.868,239.732,5.050,1093.000,882.000,8320.000,55.780,14.200,4.200,0.200,0.400,18227.800
2008-11-23,3405.324,206.944,239.149,10.051,3631.000,8823.000,10272.000,55.780,14.200,4.200,0.200,0.400,34029.400
2008-11-24,3212.998,121.618,240.359,9.285,1063.000,510.000,13378.000,55.780,14.200,4.200,0.200,0.400,38598.967
2008-11-25,2702.850,150.564,240.931,7.824,3010.000,345.000,10471.000,55.780,14.200,4.200,0.200,0.400,31221.500
2008-11-26,1515.954,119.996,242.401,4.356,909.000,304.000,10002.000,55.780,14.200,4.200,0.200,0.400,14050.900
2008-11-27,2362.218,126.218,241.440,6.841,2491.000,330.000,12440.000,55.780,14.200,4.200,0.200,0.400,24109.300
2008-11-28,1885.964,128.426,243.067,5.410,1113.000,295.000,11361.000,55.780,14.200,4.200,0.200,0.400,18663.733
2008-11-29,2434.668,166.510,241.241,7.054,5268.000,2392.000,12386.000,55.780,14.200,4.200,0.200,0.400,20531.800
2008-11-30,2401.388,170.904,242.375,6.956,1161.000,3481.000,11474.000,55.780,14.200,4.200,0.200,0.400,23907.133
2008-12-01,1616.538,118.678,243.446,4.758,1085.000,309.000,9013.000,33.240,9.000,1.600,0.000,0.200,16535.300
2008-12-02,1793.444,145.908,243.379,5.215,0.000,304.000,11343.000,33.240,9.000,1.600,0.000,0.200,18243.733
2008-12-03,1755.164,124.722,243.384,5.070,1137.000,302.000,9664.000,33.240,9.000,1.600,0.000,0.200,18149.733
2008-12-04,1738.638,113.990,243.463,5.024,1085.000,281.000,11314.000,33.240,9.000,1.600,0.000,0.200,16297.300
2008-12-05,2058.618,120.026,242.976,5.968,831.000,310.000,9852.000,33.240,9.000,1.600,0.000,0.200,23317.300
2008-12-06,2523.836,188.144,241.137,7.358,4005.000,5749.000,9048.000,33.240,9.000,1.600,0.000,0.200,23261.933
2008-12-07,2466.740,180.224,242.239,7.157,3294.000,310.000,13627.000,33.240,9.000,1.600,0.000,0.200,23881.333
2008-12-08,1868.636,120.782,243.732,5.383,1117.000,296.000,13256.000,33.240,9.000,1.600,0.000,0.200,16474.933
2008-12-09,2003.144,132.516,243.556,5.758,1985.000,2553.000,12886.000,33.240,9.000,1.600,0.000,0.200,15961.733
2008-12-10,2111.020,137.006,243.501,6.369,1128.000,4144.000,10889.000,33.240,9.000,1.600,0.000,0.200,19022.667
2008-12-11,1432.522,114.916,243.418,4.122,1160.000,273.000,7979.000,33.240,9.000,1.600,0.000,0.200,14463.367
2008-12-12,1815.534,139.342,243.043,5.222,1157.000,255.000,12154.000,33.240,9.000,1.600,0.000,0.200,16692.900
2008-12-13,1825.574,163.278,241.539,5.322,2186.000,261.000,9271.000,33.240,9.000,1.600,0.000,0.200,18708.233
2008-12-14,2002.120,164.014,241.623,5.882,3742.000,2497.000,5415.000,33.240,9.000,1.600,0.000,0.200,21714.667
2008-12-15,1795.450,113.744,243.039,5.191,1178.000,252.000,9668.000,33.240,9.000,1.600,0.000,0.200,18826.167
2008-12-16,1797.090,114.598,243.880,5.193,0.000,253.000,11334.000,33.240,9.000,1.600,0.000,0.200,18364.500
2008-12-17,2098.786,136.216,243.314,6.080,4251.000,284.000,10813.000,33.240,9.000,1.600,0.000,0.200,19631.767
2008-12-18,1736.940,118.070,242.859,4.989,1125.000,258.000,11293.000,33.240,9.000,1.600,0.000,0.200,16273.000
2008-12-19,1882.112,132.154,241.866,5.480,1538.000,296.000,11773.000,33.240,9.000,1.600,0.000,0.200,17761.533
2008-12-20,2242.502,160.690,242.566,6.500,1132.000,6479.000,12819.000,33.240,9.000,1.600,0.000,0.200,16945.033
2008-12-21,2643.610,135.072,241.720,7.663,1099.000,9189.000,14816.000,33.240,9.000,1.600,0.000,0.200,18956.167
2008-12-22,2015.808,124.870,241.864,5.857,2157.000,391.000,10433.000,33.240,9.000,1.600,0.000,0.200,20615.800
2008-12-23,1798.088,151.080,241.771,5.251,2666.000,2115.000,8326.000,33.240,9.000,1.600,0.000,0.200,16861.133
2008-12-24,1269.638,115.318,243.961,3.634,0.000,364.000,9981.000,33.240,9.000,1.600,0.000,0.200,10815.633
2008-12-25,1061.118,116.882,243.233,3.039,0.000,285.000,3598.000,33.240,9.000,1.600,0.000,0.200,13802.300
2008-12-26,1223.732,124.222,244.354,3.501,1121.000,279.000,7796.000,33.240,9.000,1.600,0.000,0.200,11199.533
2008-12-27,2972.164,118.132,243.312,8.432,0.000,244.000,12209.000,33.240,9.000,1.600,0.000,0.200,37083.067
2008-12-28,1570.642,112.248,244.560,4.420,1953.000,217.000,5291.000,33.240,9.000,1.600,0.000,0.200,18716.367
2008-12-29,555.278,91.638,244.955,1.579,0.000,218.000,2480.000,33.240,9.000,1.600,0.000,0.200,6556.633
2008-12-30,1195.238,113.206,244.638,3.402,0.000,245.000,7145.000,33.240,9.000,1.600,0.000,0.200,12530.633
2008-12-31,1964.188,129.272,243.297,5.688,2975.000,246.000,11860.000,33.240,9.000,1.600,0.000,0.200,17655.467
